OTU_ID	14A0051_8	14A0159_8	14A0319_26	14A0119_8	14A0135_8	14A0465_26	14A0343_8	14A0169_26	14A0263_8	14A0117_8	14A0225_8	14A0471_26	14A0349_26	14A0521_26	14A0576_8	14A0539_26	14A0191_8	14A0305_8	14A0351_26	14A0353_26	14A0421_26	14A0447_26	14A0453_26	14A0461_26	14A0469_26	14A0475_26	14A0485_26	14A0491_26	14A0501_26	14A0505_26	14A0507_26	14A0523_26	14A0031_8	14A0309_26	14A0477_26	14A0497_26	14A0519_26	14A0566_26	14A0569_26	14A0059_8	14A0511_26	14A0023_8	14A0187_8	14A0289_8	14A0291_8	14A0333_26	14A0337_26	14A0261_8	14A0383_26	14A0361_26	14A0572_26	14A0483_26	14A0473_26	14A0095_8	14A0145_8	14A0459_26	14A0155_26	14A0033_8	14A0007_8	14A0015_8	14A0419_26	14A0449_26	14A0001_8	14A0405_26	14A0437_26	14A0564_26	14A0401_26	14A0479_26	14A0549_26	14A0403_26	14A0157_26	14A0443_26	14A0151_8	14A0547_26	14A0427_26	14A0113_26	14A0503_8	14A0035_8	14A0481_26	14A0577_8	14A0387_26	14A0003_8	14A0231_8	14A0423_26	14A0055_8	14A0407_26	14A0463_26	14A0429_26	14A0141_8	14A0105_8	14A0574_26	14A0493_26	14A0529_26	14A0369_26	14A0451_26	14A0331_26	14A0439_26	14A0457_26	14A0073_8	14A0147_8	14A0495_26	14A0273_26	14A0269_26	14A0513_26	14A0441_26	14A0165_8	14A0217_8	14A0425_26	14A0255_8	14A0240_26	14A0047_8	14A0049_8	14A0311_8	14A0389_26	14A0573_26	14A0107_8	14A0013_8	14A0285_26	14A0045_8	14A0129_8	14A0209_26	14A0127_8	14A0215_26	14A0039_8	14A0565_26	14A0097_8	14A0397_26	14A0277_8	14A0317_26	14A0175_8	14A0173_8	14A0295_8	14A0179_8	14A0103_8	14A0313_8	14A0283_8	14A0235_8	14A0101_8	14A0413_26	14A0125_8	14A0133_8	14A0321_8	14A0325_8	14A0053_8	14A0091_8	14A0121_8	14A0299_26	14A0371_26	14A0487_26	14A0057_8	14A0067_8	14A0381_8	14A0533_26	14A0377_8	14A0143_8	14A0393_8	14A0167_26	14A0355_26	14A0221_26	14A0079_26	14A0239_8	14A0171_26	14A0240_8	14A0201_8	14A0281_8	14A0025_8	14A0043_8	14A0271_8	14A0063_8	14A0161_8	14A0307_26	14A0207_8	14A0139_8	14A0219_8	14A0213_8	14A0297_8	14A0385_26	14A0021_8	14A0149_8	14A0137_26	14A0241_8	14A0275_8	14A0467_26	14A0253_26	14A0081_8	14A0069_8	14A0373_26	14A0027_8	14A0109_8	14A0065_8	14A0249_8	14A0083_8	14A0359_26	14A0181_8	14A0153_8	14A0087_26	14A0019_8	14A0357_8	14A0411_26	14A0009_8	14A0199_8	14A0265_8	14A0005_8	14A0267_8	14A0131_8	14A0115_8	14A0183_8	14A0223_26	14A0075_8	14A0163_8	14A0395_8	14A0195_8	14A0435_8	14A0203_8	14A0185_8	14A0381_26	14A0445_8	14A0189_8	14A0085_8	14A0345_8	14A0409_26	14A0247_8	14A0211_26	14A0339_8	14A0093_26	14A0011_8	14A0205_8	14A0329_26
New.ReferenceOTU1581	12.0	7.0	984.0	41.0	30.0	52.0	5.0	3.0	60.0	77.0	0.0	4.0	4.0	16.0	1.0	5.0	2.0	67.0	1.0	1.0	12.0	3.0	4.0	23.0	3823.0	1.0	29.0	7.0	20.0	1822.0	519.0	129.0	5.0	15.0	6.0	15.0	903.0	8.0	9.0	16.0	14.0	5.0	1.0	0.0	12.0	22.0	21.0	0.0	107.0	354.0	20.0	574.0	47.0	2.0	0.0	12.0	4.0	66.0	2.0	35.0	1.0	0.0	1.0	10.0	67.0	3.0	46.0	1.0	10.0	469.0	294.0	3.0	8.0	3.0	0.0	2.0	2.0	67.0	360.0	1.0	1.0	9.0	0.0	0.0	337.0	0.0	2.0	141.0	1.0	39.0	16.0	6.0	225.0	0.0	0.0	26.0	78.0	8.0	0.0	1.0	2.0	74.0	26.0	98.0	29.0	0.0	13.0	9.0	38.0	51.0	66.0	11.0	114.0	0.0	47.0	990.0	2.0	4.0	269.0	3.0	1.0	2.0	1.0	1.0	9.0	151.0	1.0	27.0	19.0	1.0	1.0	187.0	8.0	127.0	176.0	5.0	3.0	4.0	0.0	3.0	4.0	1306.0	71.0	3.0	4.0	2.0	17.0	10.0	6.0	62.0	168.0	0.0	113.0	2.0	4.0	3.0	27.0	11.0	1.0	4.0	79.0	18.0	2.0	0.0	1.0	18.0	13.0	7.0	4.0	2.0	36.0	2.0	8.0	3.0	8.0	6.0	8.0	20.0	33.0	1.0	10.0	571.0	400.0	2.0	8.0	11.0	1.0	11.0	4.0	18.0	0.0	1.0	234.0	303.0	15.0	183.0	44.0	0.0	1.0	28.0	2.0	1.0	1.0	2.0	6.0	4.0	6.0	24.0	70.0	0.0	38.0	437.0	9.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	3.0	0.0	0.0	24.0	0.0	0.0	16.0
New.ReferenceOTU1532	3.0	15.0	393.0	13.0	37.0	50.0	4.0	3.0	1.0	46.0	1.0	4.0	1.0	35.0	2.0	0.0	35.0	7.0	1.0	0.0	4.0	76.0	25.0	62.0	157.0	0.0	11.0	52.0	11.0	12.0	1.0	4.0	2.0	0.0	3.0	3.0	15.0	5.0	9.0	0.0	1.0	4.0	1.0	2.0	9.0	0.0	1.0	4.0	16.0	30.0	3.0	32.0	7.0	1.0	8.0	17.0	1.0	1.0	0.0	3.0	3.0	4.0	0.0	19.0	22.0	2.0	1.0	0.0	2.0	18.0	4.0	4.0	9.0	1.0	0.0	1.0	0.0	1.0	36.0	0.0	0.0	0.0	1.0	1.0	11.0	6.0	8.0	6.0	1.0	3.0	3.0	0.0	12.0	0.0	12.0	4.0	1.0	2.0	0.0	6.0	1.0	0.0	1.0	13.0	1.0	3.0	22.0	3.0	5.0	0.0	0.0	1.0	28.0	0.0	1.0	15.0	3.0	0.0	0.0	7.0	0.0	2.0	0.0	6.0	4.0	2.0	0.0	3.0	9.0	1.0	66.0	5.0	4.0	9.0	57.0	2.0	4.0	0.0	0.0	10.0	0.0	67.0	37.0	1.0	2.0	3.0	11.0	1.0	13.0	3.0	0.0	0.0	0.0	0.0	3.0	1.0	10.0	3.0	0.0	0.0	9.0	0.0	0.0	7.0	9.0	0.0	0.0	0.0	2.0	2.0	3.0	1.0	7.0	6.0	12.0	11.0	1.0	4.0	8.0	4.0	8.0	0.0	43.0	0.0	1.0	2.0	0.0	0.0	5.0	2.0	3.0	2.0	7.0	24.0	9.0	1.0	1.0	1.0	5.0	6.0	0.0	0.0	1.0	1.0	17.0	3.0	0.0	1.0	1.0	1.0	0.0	9.0	3.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	14.0	0.0	0.0	5.0	11.0	0.0	2.0	0.0
New.ReferenceOTU7336	1.0	1.0	124.0	103.0	18.0	13.0	0.0	0.0	3.0	13.0	33.0	2.0	0.0	2.0	0.0	35.0	5.0	9.0	0.0	1.0	10.0	9.0	40.0	377.0	159.0	13.0	718.0	35.0	185.0	44.0	2.0	7.0	0.0	8.0	8.0	2.0	2.0	4.0	86.0	3.0	25.0	0.0	8.0	0.0	1.0	1.0	2.0	0.0	0.0	5.0	1.0	3.0	2.0	7.0	0.0	3.0	1.0	0.0	2.0	0.0	0.0	19.0	4.0	3.0	1.0	8.0	4.0	0.0	2.0	92.0	1.0	3.0	23.0	0.0	0.0	1.0	0.0	8.0	3.0	0.0	0.0	3.0	0.0	2.0	5.0	6.0	1.0	57.0	5.0	3.0	5.0	3.0	26.0	0.0	0.0	0.0	3.0	4.0	4.0	1.0	0.0	1.0	0.0	54.0	0.0	9.0	25.0	4.0	1.0	0.0	1.0	1.0	148.0	0.0	0.0	1.0	7.0	3.0	0.0	15.0	2.0	30.0	0.0	1.0	6.0	8.0	13.0	1.0	193.0	0.0	24.0	39.0	0.0	37.0	154.0	2.0	1.0	1.0	0.0	9.0	2.0	283.0	29.0	0.0	0.0	43.0	2.0	0.0	244.0	2.0	2.0	4.0	0.0	1.0	2.0	3.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	7.0	8.0	0.0	1.0	84.0	3.0	0.0	3.0	2.0	11.0	28.0	46.0	6.0	0.0	5.0	25.0	0.0	11.0	15.0	2.0	0.0	6.0	5.0	0.0	0.0	0.0	1.0	1.0	11.0	1.0	0.0	13.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	43.0	5.0	9.0	0.0	2.0	0.0	0.0	0.0	20.0	0.0	0.0	15.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	3.0
New.ReferenceOTU1171	14.0	3.0	466.0	25.0	22.0	23.0	5.0	3.0	24.0	23.0	0.0	3.0	3.0	3.0	0.0	1.0	1.0	27.0	3.0	0.0	11.0	3.0	1.0	13.0	1789.0	0.0	15.0	1.0	5.0	904.0	226.0	68.0	3.0	7.0	0.0	4.0	465.0	5.0	1.0	7.0	6.0	7.0	0.0	1.0	2.0	10.0	8.0	0.0	69.0	156.0	9.0	267.0	19.0	2.0	1.0	3.0	6.0	60.0	4.0	32.0	1.0	0.0	1.0	3.0	31.0	0.0	15.0	1.0	5.0	208.0	251.0	1.0	1.0	3.0	0.0	6.0	0.0	41.0	175.0	1.0	0.0	13.0	0.0	0.0	258.0	1.0	1.0	62.0	0.0	17.0	3.0	8.0	103.0	1.0	1.0	9.0	44.0	3.0	0.0	0.0	2.0	54.0	23.0	45.0	9.0	0.0	7.0	0.0	15.0	51.0	63.0	6.0	53.0	0.0	17.0	469.0	4.0	3.0	223.0	0.0	2.0	2.0	0.0	1.0	1.0	110.0	2.0	12.0	10.0	1.0	0.0	81.0	1.0	53.0	97.0	2.0	4.0	0.0	0.0	0.0	1.0	598.0	33.0	1.0	4.0	1.0	8.0	7.0	2.0	48.0	138.0	0.0	45.0	0.0	0.0	1.0	21.0	12.0	0.0	4.0	45.0	18.0	3.0	0.0	4.0	21.0	15.0	1.0	5.0	0.0	13.0	0.0	6.0	1.0	8.0	7.0	1.0	7.0	8.0	2.0	7.0	254.0	160.0	2.0	6.0	4.0	0.0	8.0	5.0	13.0	1.0	1.0	110.0	143.0	6.0	138.0	30.0	0.0	1.0	29.0	0.0	0.0	1.0	2.0	3.0	2.0	5.0	31.0	53.0	0.0	31.0	228.0	4.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	21.0	1.0	0.0	9.0
New.ReferenceOTU5492	4.0	0.0	181.0	9.0	4.0	16.0	1.0	0.0	10.0	7.0	1.0	1.0	2.0	3.0	0.0	0.0	2.0	8.0	0.0	0.0	3.0	1.0	1.0	4.0	628.0	0.0	7.0	1.0	0.0	337.0	80.0	21.0	4.0	1.0	0.0	0.0	189.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	6.0	0.0	22.0	56.0	2.0	93.0	5.0	0.0	0.0	0.0	1.0	21.0	1.0	8.0	1.0	0.0	0.0	0.0	12.0	1.0	2.0	0.0	2.0	61.0	74.0	0.0	4.0	0.0	0.0	0.0	1.0	14.0	73.0	0.0	0.0	7.0	0.0	0.0	68.0	0.0	1.0	31.0	0.0	8.0	0.0	3.0	42.0	0.0	0.0	9.0	9.0	2.0	0.0	0.0	0.0	26.0	7.0	19.0	2.0	0.0	1.0	0.0	7.0	12.0	27.0	1.0	15.0	0.0	11.0	181.0	1.0	1.0	65.0	0.0	0.0	1.0	1.0	0.0	2.0	22.0	1.0	2.0	3.0	0.0	0.0	29.0	0.0	15.0	26.0	1.0	0.0	0.0	0.0	0.0	2.0	206.0	9.0	0.0	0.0	1.0	3.0	3.0	1.0	15.0	67.0	0.0	15.0	1.0	0.0	0.0	5.0	3.0	1.0	1.0	12.0	5.0	1.0	0.0	0.0	8.0	3.0	0.0	2.0	0.0	8.0	0.0	1.0	0.0	2.0	3.0	1.0	5.0	2.0	1.0	0.0	99.0	56.0	0.0	3.0	4.0	0.0	3.0	1.0	9.0	0.0	0.0	39.0	54.0	6.0	49.0	26.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	12.0	14.0	0.0	9.0	76.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	4.0
New.ReferenceOTU4122	2.0	22.0	550.0	19.0	42.0	67.0	2.0	1.0	0.0	71.0	2.0	1.0	0.0	48.0	1.0	0.0	37.0	11.0	1.0	1.0	9.0	100.0	31.0	58.0	197.0	1.0	2.0	100.0	7.0	12.0	3.0	4.0	1.0	0.0	3.0	15.0	33.0	9.0	6.0	0.0	5.0	1.0	5.0	2.0	14.0	1.0	1.0	5.0	33.0	35.0	3.0	58.0	15.0	0.0	22.0	29.0	0.0	0.0	0.0	1.0	4.0	3.0	0.0	29.0	40.0	0.0	9.0	0.0	4.0	24.0	0.0	9.0	11.0	1.0	2.0	0.0	0.0	1.0	59.0	0.0	3.0	0.0	1.0	0.0	3.0	12.0	4.0	9.0	0.0	5.0	4.0	0.0	11.0	0.0	16.0	0.0	4.0	4.0	3.0	19.0	2.0	0.0	0.0	21.0	2.0	7.0	27.0	10.0	6.0	0.0	0.0	1.0	40.0	0.0	0.0	20.0	0.0	0.0	0.0	9.0	1.0	0.0	0.0	1.0	3.0	2.0	9.0	9.0	7.0	1.0	102.0	3.0	4.0	15.0	106.0	2.0	7.0	3.0	0.0	17.0	1.0	120.0	84.0	0.0	1.0	8.0	16.0	3.0	11.0	0.0	0.0	0.0	2.0	0.0	3.0	2.0	1.0	6.0	0.0	0.0	13.0	1.0	1.0	7.0	22.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	9.0	0.0	11.0	24.0	3.0	2.0	11.0	0.0	6.0	1.0	62.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	5.0	0.0	9.0	24.0	7.0	0.0	0.0	0.0	5.0	2.0	4.0	0.0	2.0	1.0	22.0	5.0	1.0	0.0	1.0	0.0	0.0	16.0	0.0	1.0	1.0	4.0	1.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
New.ReferenceOTU1948	5.0	0.0	33.0	39.0	78.0	5.0	3.0	29.0	3.0	253.0	18.0	1.0	0.0	26.0	1.0	34.0	4.0	4.0	0.0	1.0	2.0	6.0	3.0	407.0	16.0	12.0	60.0	9.0	144.0	66.0	4.0	9.0	1.0	1.0	4.0	21.0	7.0	1.0	32.0	0.0	323.0	0.0	0.0	1.0	3.0	2.0	0.0	2.0	1.0	0.0	8.0	2.0	1.0	4.0	4.0	7.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	5.0	5.0	1.0	0.0	8.0	2.0	0.0	1.0	3.0	8.0	0.0	1.0	0.0	2.0	25.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	1.0	190.0	8.0	1.0	4.0	4.0	13.0	1.0	4.0	5.0	2.0	0.0	30.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	18.0	0.0	1.0	10.0	0.0	1.0	1.0	3.0	0.0	3.0	0.0	0.0	49.0	5.0	1.0	23.0	8.0	0.0	16.0	58.0	2.0	4.0	13.0	1.0	4.0	3.0	0.0	1.0	0.0	46.0	12.0	0.0	4.0	6.0	6.0	0.0	64.0	0.0	0.0	1.0	18.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	1.0	3.0	0.0	1.0	5.0	1.0	35.0	0.0	0.0	2.0	22.0	14.0	13.0	0.0	0.0	16.0	0.0	1.0	8.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	11.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	5.0	2.0	4.0	0.0	0.0	0.0	11.0	22.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
New.ReferenceOTU4844	12.0	18.0	269.0	101.0	44.0	16.0	0.0	0.0	5.0	30.0	11.0	1.0	0.0	18.0	1.0	1.0	54.0	15.0	0.0	1.0	1.0	8.0	48.0	1331.0	577.0	1.0	7.0	21.0	26.0	20.0	98.0	7.0	3.0	5.0	1.0	19.0	74.0	18.0	8.0	2.0	3.0	0.0	23.0	1.0	304.0	3.0	5.0	0.0	14.0	9.0	31.0	10.0	51.0	6.0	0.0	13.0	1.0	1.0	0.0	4.0	15.0	1.0	1.0	58.0	28.0	1.0	83.0	1.0	2.0	204.0	2.0	2.0	33.0	1.0	1.0	1.0	0.0	7.0	10.0	0.0	1.0	2.0	0.0	0.0	8.0	5.0	3.0	39.0	5.0	18.0	1.0	0.0	39.0	1.0	9.0	132.0	1.0	26.0	2.0	1.0	28.0	1.0	5.0	3.0	1.0	1.0	35.0	12.0	5.0	3.0	1.0	9.0	269.0	0.0	0.0	56.0	2.0	10.0	1.0	1.0	0.0	16.0	0.0	0.0	32.0	4.0	6.0	10.0	24.0	8.0	139.0	22.0	13.0	8.0	30.0	30.0	41.0	13.0	2.0	7.0	18.0	60.0	15.0	5.0	1.0	7.0	11.0	3.0	3.0	6.0	0.0	0.0	0.0	0.0	15.0	0.0	3.0	17.0	2.0	0.0	0.0	3.0	9.0	11.0	0.0	6.0	7.0	17.0	0.0	7.0	0.0	6.0	28.0	6.0	17.0	13.0	0.0	8.0	99.0	0.0	2.0	52.0	30.0	12.0	0.0	2.0	2.0	0.0	7.0	2.0	4.0	0.0	1.0	14.0	7.0	0.0	2.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	29.0	29.0	0.0	10.0	4.0	2.0	1.0	3.0	0.0	0.0	7.0	3.0	0.0	6.0	2.0	0.0	9.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0
New.ReferenceOTU1419	0.0	2.0	5583.0	34.0	0.0	8.0	0.0	129.0	0.0	93.0	0.0	17.0	3.0	37.0	1.0	2.0	9.0	0.0	3.0	3.0	2.0	142.0	12.0	11.0	825.0	2.0	8.0	77.0	3.0	18.0	4.0	1.0	0.0	1.0	182.0	14.0	16.0	0.0	7.0	17.0	10.0	1.0	0.0	0.0	64.0	8.0	7.0	0.0	462.0	2.0	2.0	0.0	20.0	17.0	0.0	52.0	3.0	1.0	28.0	232.0	13.0	1.0	3.0	24.0	190.0	6.0	37.0	1.0	13.0	5.0	7.0	16.0	0.0	4.0	0.0	3.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	1.0	1.0	1.0	0.0	4.0	1.0	72.0	0.0	4.0	12.0	177.0	2.0	0.0	0.0	0.0	272.0	32.0	20.0	1.0	0.0	5.0	2.0	0.0	6.0	3.0	0.0	7.0	0.0	10.0	0.0	5.0	10.0	1.0	0.0	3.0	0.0	1.0	14.0	26.0	1.0	2.0	9.0	66.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0	5.0	0.0	0.0	7.0	2.0	9.0	11.0	0.0	0.0	3.0	4.0	1.0	13.0	172.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	36.0	4.0	0.0	279.0	0.0	0.0	0.0	1.0	1.0	0.0	5.0	0.0	11.0	0.0	1.0	0.0	0.0	0.0	2.0	5.0	1.0	117.0	0.0	0.0	13.0	13.0	2.0	5.0	0.0	1.0	75.0	0.0	0.0	2.0	1.0	0.0	0.0	13.0	9.0	0.0	1.0	33.0	0.0	5.0	424.0	0.0	45.0	5.0	1.0	97.0	13.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	42.0	0.0	1.0	0.0	17.0	11.0	0.0	0.0
New.ReferenceOTU5118	1.0	0.0	535.0	89.0	1.0	37.0	1.0	1.0	0.0	19.0	0.0	39.0	2.0	20.0	0.0	4.0	0.0	31.0	0.0	47.0	0.0	33.0	0.0	2838.0	901.0	0.0	9.0	5.0	300.0	21.0	5.0	46.0	0.0	5.0	10.0	3.0	9.0	9.0	102.0	0.0	15.0	0.0	0.0	1.0	1399.0	82.0	13.0	0.0	6.0	5.0	105.0	0.0	9.0	0.0	0.0	2.0	0.0	1.0	0.0	19.0	2.0	1.0	1.0	68.0	0.0	16.0	7.0	1.0	10.0	26.0	11.0	1.0	0.0	5.0	16.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	35.0	353.0	92.0	0.0	32.0	2.0	3.0	887.0	0.0	1.0	27.0	2.0	1.0	0.0	3.0	0.0	13.0	3.0	5.0	0.0	1.0	0.0	1.0	5.0	0.0	1.0	0.0	66.0	0.0	0.0	1428.0	0.0	10.0	0.0	3.0	0.0	1.0	0.0	0.0	10.0	0.0	30.0	1.0	1.0	1.0	0.0	2.0	0.0	122.0	14.0	3.0	0.0	0.0	1.0	3.0	2.0	19.0	9.0	1.0	0.0	0.0	1.0	0.0	23.0	2.0	0.0	0.0	7.0	1.0	2.0	0.0	136.0	1.0	1.0	0.0	0.0	43.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	334.0	0.0	1.0	0.0	3.0	67.0	1.0	0.0	2.0	1.0	0.0	8.0	28.0	0.0	50.0	1.0	0.0	1.0	67.0	0.0	500.0	1.0	3.0	1.0	3.0	0.0	1.0	0.0	9.0	0.0	26.0	1.0	0.0	1.0	7.0	19.0	0.0	3.0	3.0	0.0	0.0	0.0	6.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	692.0	0.0	0.0	1.0	2.0	0.0	0.0	10.0
New.ReferenceOTU7879	3.0	1.0	443.0	60.0	3.0	21.0	3.0	9.0	0.0	22.0	0.0	22.0	0.0	24.0	1.0	2.0	0.0	20.0	2.0	51.0	1.0	33.0	1.0	2278.0	665.0	1.0	14.0	2.0	231.0	16.0	4.0	28.0	1.0	4.0	7.0	7.0	2.0	8.0	77.0	1.0	16.0	0.0	1.0	2.0	1042.0	74.0	11.0	0.0	7.0	5.0	84.0	1.0	5.0	0.0	0.0	2.0	0.0	2.0	0.0	47.0	1.0	0.0	0.0	45.0	1.0	8.0	8.0	3.0	17.0	15.0	18.0	1.0	1.0	3.0	12.0	11.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	30.0	270.0	95.0	0.0	21.0	1.0	0.0	775.0	0.0	1.0	26.0	0.0	3.0	1.0	1.0	0.0	21.0	1.0	2.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	55.0	0.0	1.0	1174.0	0.0	31.0	1.0	2.0	0.0	0.0	2.0	0.0	6.0	0.0	20.0	1.0	2.0	0.0	0.0	0.0	1.0	100.0	10.0	2.0	0.0	0.0	0.0	6.0	1.0	15.0	6.0	0.0	0.0	0.0	0.0	5.0	17.0	1.0	0.0	0.0	8.0	1.0	1.0	2.0	216.0	0.0	0.0	3.0	0.0	89.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	289.0	0.0	0.0	0.0	1.0	54.0	0.0	0.0	2.0	3.0	0.0	5.0	23.0	1.0	88.0	0.0	1.0	3.0	38.0	1.0	366.0	4.0	2.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	14.0	3.0	0.0	1.0	6.0	15.0	0.0	9.0	5.0	0.0	0.0	3.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	558.0	0.0	1.0	2.0	6.0	0.0	0.0	6.0
New.ReferenceOTU2424	5.0	18.0	287.0	110.0	65.0	15.0	0.0	0.0	2.0	32.0	3.0	1.0	2.0	22.0	0.0	0.0	47.0	14.0	0.0	0.0	4.0	10.0	45.0	1297.0	484.0	2.0	11.0	20.0	13.0	9.0	95.0	6.0	0.0	5.0	3.0	19.0	90.0	26.0	13.0	1.0	0.0	0.0	16.0	1.0	258.0	4.0	10.0	0.0	14.0	7.0	24.0	11.0	45.0	5.0	0.0	17.0	0.0	0.0	1.0	1.0	5.0	1.0	0.0	60.0	25.0	2.0	70.0	3.0	2.0	204.0	2.0	3.0	37.0	1.0	0.0	0.0	0.0	9.0	14.0	0.0	0.0	1.0	0.0	0.0	3.0	6.0	1.0	31.0	7.0	19.0	5.0	1.0	24.0	0.0	7.0	124.0	0.0	23.0	4.0	3.0	14.0	0.0	2.0	1.0	0.0	0.0	33.0	12.0	6.0	2.0	2.0	5.0	229.0	0.0	0.0	50.0	0.0	7.0	1.0	2.0	0.0	14.0	0.0	1.0	25.0	3.0	4.0	6.0	46.0	7.0	130.0	6.0	16.0	14.0	23.0	44.0	30.0	10.0	2.0	5.0	17.0	54.0	16.0	4.0	2.0	4.0	16.0	1.0	5.0	5.0	0.0	0.0	2.0	0.0	11.0	0.0	2.0	26.0	0.0	0.0	3.0	0.0	11.0	6.0	0.0	8.0	6.0	25.0	1.0	5.0	0.0	4.0	24.0	9.0	18.0	15.0	1.0	2.0	68.0	1.0	2.0	45.0	39.0	8.0	0.0	1.0	6.0	0.0	8.0	2.0	6.0	0.0	0.0	15.0	6.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	1.0	0.0	26.0	21.0	0.0	2.0	0.0	4.0	1.0	3.0	0.0	0.0	4.0	2.0	0.0	7.0	0.0	0.0	18.0	5.0	0.0	1.0	1.0	0.0	0.0	0.0
New.ReferenceOTU2429	0.0	1.0	1468.0	4.0	10.0	10.0	0.0	0.0	0.0	2.0	0.0	1.0	4.0	8.0	1.0	2.0	0.0	2.0	1.0	0.0	2.0	9.0	1.0	13.0	541.0	1.0	6.0	3.0	7.0	18.0	103.0	2.0	10.0	4.0	1.0	4.0	8.0	6.0	8.0	3.0	0.0	0.0	10.0	1.0	4.0	1.0	2.0	1.0	2.0	11.0	9.0	2.0	15.0	1.0	0.0	2.0	3.0	16.0	2.0	2.0	1.0	0.0	2.0	12.0	22.0	1.0	118.0	0.0	1.0	132.0	40.0	0.0	2.0	0.0	0.0	0.0	0.0	49.0	24.0	1.0	0.0	5.0	0.0	0.0	0.0	1.0	4.0	6.0	3.0	0.0	8.0	2.0	6.0	1.0	0.0	36.0	1.0	6.0	0.0	0.0	10.0	10.0	113.0	0.0	0.0	0.0	2.0	1.0	5.0	60.0	3.0	5.0	15.0	0.0	0.0	2.0	17.0	4.0	2.0	7.0	3.0	4.0	3.0	0.0	4.0	6.0	1.0	0.0	5.0	0.0	0.0	0.0	3.0	0.0	12.0	2.0	0.0	0.0	1.0	1.0	3.0	11.0	2.0	1.0	1.0	0.0	6.0	1.0	2.0	35.0	0.0	0.0	2.0	0.0	0.0	0.0	34.0	94.0	2.0	4.0	1.0	2.0	0.0	0.0	0.0	3.0	16.0	0.0	1.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	11.0	0.0	20.0	0.0	20.0	2.0	161.0	2.0	0.0	1.0	2.0	2.0	1.0	0.0	2.0	1.0	52.0	1.0	12.0	1.0	0.0	4.0	11.0	1.0	0.0	16.0	1.0	1.0	0.0	1.0	18.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	2.0	0.0	41.0	0.0	1.0	0.0
